0	1.48096e+12
1	5.15089e+12
2	7.40476e+12
3	9.26097e+12
4	9.91538e+12
5	7.5735e+12
6	4.18706e+12
7	-1.50805e+11
8	-5.128e+12
9	-9.39879e+12
10	-1.1067e+13
11	-1.00148e+13
12	-5.74733e+12
13	-1.86538e+12
14	9.18311e+11
15	2.16109e+12
16	1.78306e+12
17	-7.76122e+11
18	-4.69674e+12
19	-7.02169e+12
20	-8.78877e+12
21	-9.26645e+12
22	-8.66838e+12
23	-7.00687e+12
24	-4.92132e+12
25	-3.70178e+12
26	-2.24997e+12
27	-3.11318e+12
28	-2.32151e+12
29	-1.64716e+12
30	-2.89529e+12
31	-4.33622e+12
32	-5.0849e+12
33	-5.2838e+12
34	-4.18095e+12
35	-3.59577e+12
36	-1.96652e+12
37	-2.11969e+12
38	-1.44007e+12
39	-4.27101e+11
40	4.17299e+11
41	9.32175e+11
42	1.18017e+12
43	1.65107e+12
44	2.61117e+11
45	-1.09297e+12
46	-1.01125e+12
47	-2.14754e+12
48	-2.45907e+12
49	-1.71504e+12
50	2.22066e+11
51	1.38126e+12
52	3.23064e+12
53	3.91308e+12
54	3.69525e+12
55	2.42014e+12
56	-1.14409e+11
57	-5.5802e+12
58	-9.5255e+12
59	-1.18069e+13
60	-1.14371e+13
61	-8.26054e+12
62	-3.15274e+12
63	1.61876e+12
64	3.80761e+12
65	2.40831e+12
66	-1.40397e+12
67	-6.94749e+12
68	-1.32731e+13
69	-1.78364e+13
70	-2.08265e+13
71	-2.08098e+13
72	-1.80592e+13
73	-1.18029e+13
74	-3.67608e+12
75	3.88097e+12
76	9.58482e+12
77	1.19758e+13
78	1.16425e+13
79	8.88376e+12
80	5.37754e+12
81	2.05207e+12
82	1.98773e+11
83	-1.09551e+12
84	-5.18156e+10
85	-3.79438e+11
86	1.13715e+12
87	2.59722e+12
88	1.66306e+12
89	7.0405e+11
90	-1.3402e+11
91	-1.9256e+12
92	-2.3619e+12
93	-2.35956e+12
94	-2.30714e+12
95	-7.12032e+11
96	7.6029e+11
97	3.27148e+12
98	4.59751e+12
99	5.42748e+12
100	3.89923e+12
101	3.71473e+12
102	4.30611e+12
103	5.23059e+12
104	5.50909e+12
105	5.21248e+12
106	5.50246e+12
107	6.87173e+12
108	6.98187e+12
109	6.45075e+12
110	4.51008e+12
111	2.47808e+12
112	2.68335e+11
113	-1.67187e+12
114	-2.22969e+12
115	-1.21091e+12
116	6.58251e+11
117	1.85666e+12
118	3.16264e+12
119	4.75571e+12
120	4.66584e+12
121	3.34922e+12
122	8.63878e+10
123	-3.81947e+12
124	-7.76219e+12
125	-1.04239e+13
126	-1.13045e+13
127	-8.57575e+12
128	-5.73779e+12
129	-2.25934e+10
130	4.88813e+12
