0	1.07445e+12
1	1.0986e+12
2	1.08988e+12
3	1.05032e+12
4	9.82744e+11
5	8.90474e+11
6	7.77433e+11
7	6.47649e+11
8	5.05282e+11
9	3.54494e+11
10	1.9924e+11
11	4.31506e+10
12	-1.10357e+11
13	-2.58327e+11
14	-3.98314e+11
15	-5.28129e+11
16	-6.46242e+11
17	-7.51359e+11
18	-8.42728e+11
19	-9.19866e+11
20	-9.82746e+11
21	-1.0315e+12
22	-1.0666e+12
23	-1.08871e+12
24	-1.09867e+12
25	-1.0974e+12
26	-1.08592e+12
27	-1.06532e+12
28	-1.03677e+12
29	-1.00133e+12
30	-9.60096e+11
31	-9.14161e+11
32	-8.64471e+11
33	-8.12022e+11
34	-7.57635e+11
35	-7.02141e+11
36	-6.46239e+11
37	-5.90577e+11
38	-5.35716e+11
39	-4.82129e+11
40	-4.30291e+11
41	-3.80529e+11
42	-3.33187e+11
43	-2.88457e+11
44	-2.46583e+11
45	-2.07693e+11
46	-1.71991e+11
47	-1.39514e+11
48	-1.10353e+11
49	-8.45536e+10
50	-6.21385e+10
51	-4.31479e+10
52	-2.76138e+10
53	-1.55363e+10
54	-6.91185e+09
55	-1.71049e+09
56	1.07315e+06
57	-1.70964e+09
58	-6.91166e+09
59	-1.55365e+10
60	-2.76151e+10
61	-4.31471e+10
62	-6.21406e+10
63	-8.45516e+10
64	-1.10356e+11
65	-1.39517e+11
66	-1.71993e+11
67	-2.07694e+11
68	-2.46584e+11
69	-2.88458e+11
70	-3.33183e+11
71	-3.80533e+11
72	-4.30291e+11
73	-4.82131e+11
74	-5.35713e+11
75	-5.90573e+11
76	-6.46236e+11
77	-7.02136e+11
78	-7.57632e+11
79	-8.12023e+11
80	-8.64466e+11
81	-9.14158e+11
82	-9.60093e+11
83	-1.00133e+12
84	-1.03677e+12
85	-1.06532e+12
86	-1.08592e+12
87	-1.0974e+12
88	-1.09867e+12
89	-1.08871e+12
90	-1.06659e+12
91	-1.0315e+12
92	-9.82744e+11
93	-9.19865e+11
94	-8.42726e+11
95	-7.51362e+11
96	-6.46239e+11
97	-5.28135e+11
98	-3.98313e+11
99	-2.58328e+11
100	-1.10353e+11
101	4.31495e+10
102	1.99242e+11
103	3.54494e+11
104	5.05283e+11
105	6.4765e+11
106	7.77433e+11
107	8.90474e+11
108	9.82744e+11
109	1.05032e+12
110	1.08988e+12
111	1.0986e+12
112	1.07444e+12
113	1.0164e+12
114	9.24567e+11
115	8.00283e+11
116	6.46241e+11
117	4.66563e+11
118	2.6672e+11
119	5.35168e+10
120	-1.65149e+11
121	-3.80531e+11
122	-5.83258e+11
123	-7.63875e+11
124	-9.13191e+11
125	-1.02287e+12
126	-1.08592e+12
127	-1.09716e+12
128	-1.05384e+12
129	-9.55863e+11
130	-8.06183e+11
131	-6.10803e+11
132	-3.78918e+11
133	-1.2237e+11
134	1.44643e+11
135	4.06327e+11
136	6.46235e+11
137	8.48227e+11
