angle	VV	VH	HV	HH
4.4	-4.187064240498474	-103.3595534605372	-103.3589682858664	-3.265297405743962
4.5	-4.326354280388984	-103.4815061254723	-103.4826331226925	-3.365887566382419
4.6	-4.470007762085777	-103.6031674505039	-103.6042232815324	-3.469893453465793
4.7	-4.618976142572956	-103.7240157235818	-103.7238925198372	-3.578266294160375
4.8	-4.77200443227632	-103.840794399484	-103.8417092376051	-3.690458242716716
4.9	-4.929589991059377	-103.9564644069297	-103.9579210332345	-3.806091328699035
5	-5.091487963259032	-104.0712687817038	-104.0726276455293	-3.925901829905239
5.1	-5.258679664677326	-104.1849290175622	-104.1860233614683	-4.049919274730249
5.2	-5.41870751643144	-104.2971120617016	-104.2982498531751	-4.164451097453767
5.3	-5.589023217789883	-104.4098589600731	-104.409501009856	-4.288753361999012
5.4	-5.765153105971036	-104.5186559533857	-104.5198398350074	-4.41765818083937
5.5	-5.948396304912552	-104.6302626173655	-104.629552625529	-4.553302197944094
5.6	-6.135922687216867	-104.7377086985957	-104.7386643800091	-4.691841755506767
5.7	-6.32312495280131	-104.8479083128911	-104.8474827193354	-4.827440492866982
5.8	-6.518221555252838	-104.9548200882004	-104.9560472280909	-4.968331210237046
5.9	-6.718763285438842	-105.0617044793354	-105.0645386706082	-5.115604121833158
6	-6.929896762517982	-105.1718006090924	-105.1731549378312	-5.271141755472395
6.1	-7.146601832133415	-105.2839734087898	-105.2820539560432	-5.430634220487942
6.2	-7.368920115583127	-105.3950190351368	-105.3912845648602	-5.595676107971377
6.3	-7.59694828843479	-105.4995878576821	-105.5008761109883	-5.76382877460474
6.4	-7.83334534939854	-105.6099688161592	-105.6112034983483	-5.939796125287974
6.5	-8.072516114006326	-105.7211012844036	-105.7222786468674	-6.117743861056243
6.6	-8.321863935058889	-105.832989824717	-105.834210476915	-6.303329636477888
6.7	-8.568105139855984	-105.9479337178709	-105.9471739113799	-6.480941156510211
6.8	-8.824899849800948	-106.0665563076596	-106.0612254084324	-6.66593369914689
6.9	-9.091621994844012	-106.1751214970415	-106.1761861798758	-6.859360877377659
7	-9.363082124395357	-106.2879550754507	-106.2924409515788	-7.058170508303917
7.1	-9.645844100333443	-106.4064131048303	-106.4101141744074	-7.265098086834318
7.2	-9.932539706281405	-106.5258341268368	-106.5291069977154	-7.468249667102174
7.3	-10.22449116361737	-106.647514588751	-106.649597479968	-7.676692810035723
7.4	-10.5298917446911	-106.7711879385058	-106.771531942045	-7.893322715149889
7.5	-10.84131251985579	-106.8951986336077	-106.894951916517	-8.11631704943988
7.6	-11.16215237531352	-107.020358719414	-107.0198853209431	-8.346066218026563
7.7	-11.48953118780429	-107.1455740792544	-107.1463073400649	-8.580972587541689
7.8	-11.82391248771545	-107.2721875797066	-107.2743000710862	-8.822500091962088
7.9	-12.15936663918276	-107.4032560692377	-107.4039250319575	-9.068916109200787
8	-12.50340924735815	-107.5390204714075	-107.5351177759096	-9.320043775393568
8.1	-12.85437912821052	-107.6735826337485	-107.6678301812008	-9.578195549287807
8.199999999999999	-13.21013416155802	-107.8050606012974	-107.8020451696977	-9.829509317966075
8.300000000000001	-13.5725535666167	-107.9369396749915	-107.9375512231768	-10.08539785749821
8.4	-13.94363031844513	-108.0740573740826	-108.0746265339124	-10.35462353336957
8.5	-14.31363327465095	-108.209181086379	-108.2129335875169	-10.62592365256981
8.6	-14.67967204252277	-108.3498330602201	-108.3527771198522	-10.89895374903839
8.699999999999999	-15.04198294738488	-108.4927648241824	-108.4936560214002	-11.16951218611182
8.800000000000001	-15.42350218770004	-108.6408517995215	-108.6360510229396	-11.44109047127812
8.9	-15.79250725341184	-108.7845789025072	-108.7792726389495	-11.7176170183985
9	-16.12590862875395	-108.921722871533	-108.9234383339076	-11.99678646492312
9.1	-16.46372414223685	-109.06649784079	-109.0685006807625	-12.27916923839051
9.199999999999999	-16.75394646013067	-109.2137449980777	-109.2144378577639	-12.55738849767917
9.300000000000001	-17.01693136689151	-109.3567924137388	-109.3608616067038	-12.83462590992648
9.4	-17.24826177452655	-109.5075316508105	-109.5079732598382	-13.11207088772114
9.5	-17.43656955520993	-109.6549483682763	-109.6553678472996	-13.38014503029846
9.6	-17.5778287274068	-109.8060933902362	-109.8031765875615	-13.64983414053219
9.699999999999999	-17.69576563432614	-109.9528993046806	-109.9508101260872	-13.89429015192454
9.800000000000001	-17.79584298870092	-110.1035449043211	-110.0984788805762	-14.11920098814823
9.9	-17.83117848862493	-110.2344700390174	-110.2454087952805	-14.33140184362478
10	-17.79799623607771	-110.384874110182	-110.3925610928795	-14.53716543367612
10.1	-17.73789989336969	-110.5327633761456	-110.5390103864705	-14.72309685088686
10.2	-17.6414140855156	-110.6738390300779	-110.6843810457299	-14.88231007128283
