angle	VV	VH	HV	HH
16.6	-22.68813980349327	-104.7968899215534	-104.8058158493408	-28.51554937248773
16.7	-23.18997903770756	-105.1669544128915	-105.172758951159	-28.05279135920264
16.8	-24.10107549681715	-104.729184753044	-104.7375680164596	-27.48290377361335
16.9	-25.21548125390022	-87.08426424318587	-87.08167779782028	-27.21188934363636
17	-26.02567044769217	-108.96351082542	-108.9930557683696	-27.38310597410441
17.1	-26.18693964296447	-100.0036735752176	-99.99783115319747	-27.89045378668385
17.2	-26.00483973175578	-95.81767205765726	-95.8234515209347	-28.42385193021385
17.3	-26.03106430030386	-103.4901944969625	-103.4783294516415	-28.48510154747297
17.4	-26.58835153508579	-88.39038213687566	-88.39150620412282	-27.96817377041689
17.5	-27.69991591589404	-99.66047911845064	-99.65627713346376	-27.3440646764277
17.6	-29.17874824063116	-99.70291254848655	-99.6957856750237	-26.96448334638698
17.7	-30.3465305653547	-97.79690859788931	-97.78982936203043	-27.05201080506123
17.8	-30.64204553537909	-103.887542439623	-103.9101748622695	-27.58912430584384
17.9	-30.50613219658741	-92.70422247710272	-92.70872241444351	-28.25129089297404
18	-30.63887526509965	-109.1316967631542	-109.1470387845161	-28.51049698566296
18.1	-31.50057633213311	-112.3751533161165	-112.4610116744533	-28.17623276417378
18.2	-33.24488539775524	-101.8939991753677	-101.9138548101935	-27.5529396729161
18.3	-35.70105681603464	-104.9286182665718	-104.9394414573609	-27.20072636683112
18.4	-37.78152626084498	-102.5525585499085	-102.5521022301275	-27.36463816171207
18.5	-37.96167112474949	-99.47835392176086	-99.46482810871842	-28.07237118431667
18.6	-37.08778730680766	-100.3522982297861	-100.3435860179754	-29.08571070968707
18.7	-37.06758735354143	-103.7591166718872	-103.744594240329	-29.73563591634201
18.8	-38.40699174791681	-100.5156858813369	-100.5065640011489	-29.42591464032448
18.9	-41.64363426439412	-101.4307645137433	-101.4244515212444	-28.62481957468885
19	-47.1905724429982	-101.4400021320628	-101.4387332939475	-28.05228912617356
19.1	-46.88991933632579	-105.010196650159	-105.0233917264547	-28.0218968891321
19.2	-42.64123268800732	-106.815814945998	-106.850323453835	-28.63645744301192
19.3	-40.71404930167294	-100.0617791068481	-100.0622845130346	-29.69083166726681
19.4	-40.96673206852745	-104.5161448999374	-104.5374598651688	-30.63857096500202
19.5	-43.10912430508863	-94.73349152562143	-94.73573913021161	-30.8043843362182
19.6	-46.85982431686712	-101.7554401795777	-101.7573466526211	-30.33570124096975
19.7	-44.31120380199903	-101.5755602448259	-101.5716445353528	-29.96584555589594
19.8	-40.00265816873885	-94.50761053294934	-94.50622275524067	-30.19674073329786
19.9	-37.36155422169682	-100.0471550103633	-100.0581896621154	-31.08925180909142
20	-36.37100220698122	-107.6349514749291	-107.5990111381967	-32.62926135648955
20.1	-36.27143124200511	-115.2169174873735	-115.1161264739097	-34.05211138181591
20.2	-37.18447106056281	-119.6651299337433	-119.8009792703256	-34.16347372597461
20.3	-38.40265300842614	-109.4020350667649	-109.4553485817273	-33.18087626278643
20.4	-38.30078902888858	-95.74529604742933	-95.75557054273993	-32.3581913035778
20.5	-36.70550987634846	-102.7310216040398	-102.749829026818	-32.27162982365746
20.6	-35.11328747738744	-101.2250105235202	-101.2356124947488	-33.09889304362826
20.7	-34.18265150185984	-100.1499978402043	-100.1539727327164	-34.78376014817264
20.8	-34.03228790415624	-99.34816486900708	-99.34709900173442	-36.97355110934699
20.9	-34.71310617917401	-90.42555584272172	-90.42407615653966	-38.20799707845791
21	-35.81851872099563	-98.31300904218131	-98.30731011007366	-37.71998830838027
21.1	-36.34413501433801	-98.25388185535644	-98.24795156456557	-36.84420799190845
21.2	-35.4160503478107	-96.14878061945299	-96.13530675258751	-36.64585839831051
21.3	-33.98126223448408	-99.76237317043297	-99.75766412083034	-37.6661551805629
21.4	-32.89950309126426	-101.746618127508	-101.7423267808729	-39.83802691340538
21.5	-32.70449824231222	-99.56036836199196	-99.52885859884918	-43.81423881722787
21.6	-33.27829466051865	-111.8249136872195	-111.7855791008636	-48.82481742346124
21.7	-34.49058276317344	-100.8777569390192	-100.9040316424527	-46.71386195387932
21.8	-35.76354632179931	-108.5362125206538	-108.4953965336208	-43.8231806882122
21.9	-36.03374130593761	-104.9406372003363	-104.9213029284457	-42.3714166752569
22	-34.92012249300978	-95.92456746958904	-95.91785054867466	-42.67120005256494
22.1	-33.77606779485565	-95.33527498294629	-95.33529215371415	-43.95783151326267
22.2	-33.35999316504569	-102.7768513820816	-102.7709967522389	-45.86634092397419
22.3	-33.87662854305954	-101.0367302895843	-101.0237515100106	-47.72353487409905
22.4	-35.2079743809611	-98.00478296134712	-98.01118591362739	-49.30623476496266
22.5	-37.07828991937177	-110.1680846297218	-110.1065346817858	-51.01254477194566
22.6	-37.82846911886447	-99.84814279087357	-99.83003956726328	-53.49016268635621
22.7	-36.60073923190632	-101.9112070908393	-101.8834625264836	-52.29352513908613
22.8	-34.94851609832514	-100.7266816824553	-100.7019060148643	-47.3129356444061
22.9	-34.10693369602814	-100.815699296279	-100.791561760314	-43.31006129780752
23	-34.23390659650759	-96.14902408099832	-96.14139316358077	-41.15130469388312
23.1	-35.28652699042983	-96.77518713496366	-96.76740294910276	-40.11688725986883
23.2	-37.30659385410431	-98.09035584121523	-98.08464392176515	-40.28184241524642
23.3	-39.07091568365338	-111.0973962212651	-111.1087343429742	-41.69255106185943
23.4	-39.03605600181606	-96.20201211143072	-96.20099163075827	-44.03097186412376
23.5	-37.56856851041451	-94.87334250968699	-94.87018912203551	-45.31896497199306
23.6	-36.45971683919758	-98.79066152141937	-98.78324596517629	-43.0605882280858
23.7	-36.30865165863366	-98.19529546696428	-98.18593951852533	-40.15251396796139
23.8	-37.07454213482816	-99.94835421935403	-99.94026908470869	-38.28884064244599
23.9	-39.18707766047787	-100.4219970354769	-100.4078456862755	-37.61261140466488
24	-42.02066841656536	-102.4682107937097	-102.4705213634764	-37.85965915453377
24.1	-44.11335811208432	-113.3628041811173	-113.3100794992393	-39.03150692357678
