angle	VV	VH	HV	HH
12.8	2.893589440747694	-139.7916124581807	-140.4863565923749	2.893591030296527
12.9	2.893467496607919	-160.6237699119487	-157.504930586897	2.893466670392898
13	2.893371630063968	-137.5545711702493	-137.7787469887655	2.893374533932652
13.1	2.893336879426628	-130.5774161154078	-130.7508660257428	2.893337792372024
13.2	2.893335204913928	-162.104579015115	-179.1585672314417	2.893334551974354
13.3	2.893338674113732	-130.9765343607852	-130.6337892179135	2.893341217802037
13.4	2.893348512674007	-130.1276671302592	-129.658569174269	2.893350080956326
13.5	2.893369291957738	-141.7908442519897	-141.7403442212322	2.893367030622238
13.6	2.893360556893027	-141.6329852267802	-142.0750252314238	2.893360278797422
13.7	2.89337898122106	-137.8169629797347	-139.0400405100528	2.89338077713584
13.8	2.893343630561402	-128.949673121478	-130.0306482688493	2.893343821345817
13.9	2.893383387837084	-133.2420822479864	-135.3507837330419	2.893384065694782
14	2.893351274441423	-141.6066527001794	-142.0573233551412	2.893350258006768
14.1	2.893312383413841	-143.4153335075498	-137.9137203638297	2.893310378255199
14.2	2.893241129968396	-135.3778289267267	-139.9922295925666	2.893241660909096
14.3	2.893158130934788	-136.9485103205164	-143.0707874534736	2.893157441541665
14.4	2.893082564510705	-135.8057574137515	-140.6456617920689	2.893080914462897
14.5	2.89301458864667	-136.4442372003958	-133.2559448129356	2.89301302511727
14.6	2.892983828934362	-130.0069739775109	-128.7569740673433	2.892983690397963
14.7	2.892987568347731	-139.4168182527931	-142.4482584791506	2.892988803672446
14.8	2.893041070393039	-136.1934100980741	-135.1080093450031	2.893040753212945
14.9	2.893054705514291	-137.2450526073475	-137.9289028253578	2.893056815958124
15	2.893091343516159	-145.9881275020769	-145.3811323386651	2.893093788707364
15.1	2.893098406148074	-150.947784654549	-151.4565545766277	2.893098596724808
15.2	2.893124174354136	-154.3743364531827	-155.3546017921166	2.893126943270991
15.3	2.893137168233704	-139.4733528478048	-140.0359228368773	2.893138438851772
15.4	2.893155639468894	-138.551568206391	-138.5396737019614	2.893158292071298
15.5	2.893138061890718	-141.0464315979329	-141.2332822366931	2.893139444237929
15.6	2.893136763650936	-152.5526162305146	-150.9960974677035	2.893138271557782
15.7	2.893117425082726	-130.7351578667901	-131.0719836504543	2.893117143359752
15.8	2.893112963246542	-145.539140689687	-146.7836701113673	2.893113428768279
15.9	2.893092034063259	-154.1543276229686	-157.7834750131984	2.893092716461105
16	2.893063179149782	-134.5371805519599	-135.0323112900889	2.893063226268708
16.1	2.893050527042996	-151.8224733831475	-152.2459545213575	2.893052580264495
16.2	2.893040075100035	-136.2527405403455	-136.174472417471	2.893041683691586
16.3	2.893055741228379	-141.7621425226324	-141.1126629363629	2.893056188683457
16.4	2.893071392800326	-137.2333918764674	-137.5405641908852	2.893073115539624
16.5	2.893092010741515	-129.9326856612048	-129.9225744146656	2.893092181172491
16.6	2.893128721941848	-140.957990932676	-142.1292147872309	2.893130481438681
16.7	2.893149948690945	-147.513737284084	-146.7807051385239	2.893149465071726
16.8	2.893142050219475	-131.3121991315493	-131.9971013991009	2.893139599458483
16.9	2.893152968980763	-140.1046995075561	-138.293152968119	2.893150982138995
17	2.893253013282014	-142.0762212251803	-142.9476891209425	2.893252215135752
17.1	2.893204154831894	-131.6512770193108	-133.3758355926964	2.893203097954908
17.2	2.893074418059396	-131.5773217328196	-132.1506933378954	2.893075447792177
17.3	2.893099276427868	-145.6684183215853	-144.7777688819797	2.893098492727848
17.4	2.893187971651848	-147.1772526941737	-148.1157147365593	2.893190418069152
17.5	2.89327598646722	-143.0550094029064	-139.7789581544202	2.893279202877627
17.6	2.893255792280371	-131.1487448779809	-130.9560431988601	2.89325678297337
17.7	2.893322267854943	-137.138328674156	-136.6739543580878	2.893320850666372
17.8	2.893360756354708	-140.7341341291202	-141.2993439185266	2.893359091853274
17.9	2.89335223526334	-131.0812501727057	-131.4176639191137	2.893354891856055
18	2.89336834835854	-137.9607857145229	-137.6199125995704	2.893366936448909
18.1	2.893364949509052	-159.2439854485677	-150.8348127152146	2.89336478848026
18.2	2.893390819121033	-131.7466243494403	-131.9842940675581	2.893391196891045
18.3	2.893344357203591	-147.7978850349923	-146.0918804904716	2.893346134082722
18.4	2.893400393521234	-135.2615792485017	-135.0391933482723	2.893400143692252
18.5	2.893435652626647	-141.0265182643642	-139.8269591000977	2.893437379400007
18.6	2.89341454221015	-141.748029889146	-140.6552690596818	2.893416597209017
18.7	2.893518968901402	-141.8112142479974	-142.9984229832677	2.893519835730981
18.8	2.893413727630098	-141.3150866557371	-140.4914829468644	2.893415266493515
18.9	2.893548556487021	-140.8471332418034	-141.7580233229369	2.89355186302834
19	2.893460766619738	-157.6550727922481	-164.8603405043997	2.893459206985245
19.1	2.893578332953104	-132.9556287722647	-132.4172800240563	2.893578894819911
19.2	2.893562544089139	-141.7197338276002	-142.2301703334243	2.893561947380912
19.3	2.893567946077936	-139.0608431669641	-139.151016965423	2.893570606717843
19.4	2.893569560273716	-133.254417336037	-133.3446252588881	2.893571443431393
19.5	2.893581221661815	-133.9166117623909	-133.7348529333128	2.893581729348655
19.6	2.893572911661698	-135.2469946742719	-135.525721303391	2.893574086808058
19.7	2.893556308956478	-154.5318088214139	-152.6747307670359	2.893556954352658
19.8	2.893572823741606	-132.2774399398327	-132.2739981309782	2.893573857790037
19.9	2.893568287682491	-142.7281333116527	-144.0125187930601	2.893568450793454
20	2.893583384288607	-137.9346244469743	-137.877242246948	2.893583909623428
20.1	2.893590139749792	-140.3207223275628	-140.6208095295574	2.89358917642433
20.2	2.893607237397283	-147.8606754718008	-146.9980340769462	2.893607590342488
20.3	2.893605339700382	-135.6610459860584	-135.6789517924441	2.893605579493638
20.4	2.893589006301008	-136.7346592092265	-136.6653406923222	2.893591590471558
20.5	2.893581245955298	-135.8903989123616	-135.9925914187781	2.893580897612079
20.6	2.893591688607649	-139.8685539907386	-141.6167796339824	2.893591542012817
20.7	2.893588278431399	-137.1151849045257	-136.9102287201166	2.89358648441617
20.8	2.893576784123248	-148.9298066657319	-149.3033727521036	2.893574363501916
20.9	2.893604563265508	-150.7338091159949	-149.1585563238291	2.893603913053528
21	2.893508189690424	-127.1353200049224	-127.209652164604	2.8935097723626
21.1	2.89353026155472	-134.001152161067	-133.8809828701008	2.893531500168768
21.2	2.893507865646757	-144.4231614145457	-144.4006991969323	2.893508977759704
21.3	2.893488628477627	-150.4934360079262	-150.7463425251717	2.893491620342795
21.4	2.893469786680216	-135.8785754749981	-135.8021160029604	2.893469457729132
21.5	2.893469191594043	-154.6687135188249	-153.0242692968701	2.893467444228437
21.6	2.893468975153618	-153.8094437465842	-153.7555402472133	2.89346706622359
21.7	2.893452701524968	-131.9186317777687	-131.7093605214334	2.893451723736449
21.8	2.893448372266029	-133.5258899863008	-133.7557767566989	2.893447850137092
21.9	2.893427173940847	-158.0445607990605	-157.8294207982852	2.893427442444307
22	2.893391090993358	-152.8083747026136	-152.116917133104	2.893393176741024
22.1	2.893364146566721	-137.5368479124444	-137.6925111634021	2.893364185232867
22.2	2.893319176415593	-142.2326310649566	-142.0122376028278	2.893319220185896
22.3	2.893288597863879	-144.1020938042791	-143.6338662293082	2.893286792571832
22.4	2.893257808545982	-151.1252833472502	-152.155196485665	2.893256255731859
