angle	VV	VH	HV	HH
3.8	-4.750859879533368	-105.0484937677127	-105.0416111035777	-4.680566860975073
3.9	-4.789385659990668	-104.0835333610504	-104.0735521714818	-4.718879231380523
4	-4.835620134474732	-103.2664891369212	-103.2534976663009	-4.763828113149028
4.1	-4.883030536216798	-102.5796681475577	-102.5657437116868	-4.809220351105282
4.2	-4.93228963948992	-102.0420949349252	-102.0300287211738	-4.856240884269928
4.3	-4.988551646539174	-101.710944777177	-101.7030265909821	-4.910553343903968
4.4	-5.056020403693465	-101.6684366219964	-101.6657131074736	-4.976721009892083
4.5	-5.13300684996687	-102.0051132581572	-102.0072727303507	-5.053195510747926
4.6	-5.209907556691677	-102.8004693841835	-102.8055867190396	-5.130301537831889
4.7	-5.271044880367625	-104.0682685308644	-104.0716002039176	-5.192139483420766
4.8	-5.300024687727801	-105.5568561048286	-105.5485790507261	-5.222046984041268
4.9	-5.286897983444995	-106.3748874365974	-106.3458120066655	-5.209874747897888
5	-5.233922287050036	-105.666062925167	-105.6281048286762	-5.157814063205358
5.1	-5.156519397732628	-104.167882620343	-104.1361955426707	-5.081328842485274
5.2	-5.078339563479118	-102.910419105803	-102.886662490643	-5.00412559062968
5.3	-5.02276387411456	-102.2768696069092	-102.2584722573991	-4.94956599997468
5.4	-5.004833237026585	-102.3534017445641	-102.3379154684818	-4.932563163383071
5.5	-5.026754306692398	-103.1533001939306	-103.139045118774	-4.955117109353337
5.6	-5.078471323017457	-104.6259202208397	-104.6120301254837	-5.006961209037134
5.7	-5.143230759376856	-106.4586240328181	-106.445149243617	-5.071223325482267
5.8	-5.20613437291474	-107.7119743497452	-107.6987369581748	-5.133056563134931
5.9	-5.261510648789071	-107.5895371383153	-107.5730808433083	-5.187015035660063
6	-5.314695953480541	-106.9109526526568	-106.8872628935325	-5.238747055447361
6.1	-5.377132944614706	-106.7204778296084	-106.6866105390488	-5.299966056734852
6.2	-5.458086340613698	-107.3228491522776	-107.2753685092378	-5.380079600512346
6.3	-5.557626331537135	-109.1643428651467	-109.0940153760761	-5.479148969237037
6.4	-5.66456923901515	-111.8092880828592	-111.7133366298357	-5.585884826626005
6.5	-5.759779039229077	-113.082091454612	-113.0108615216685	-5.681021544157661
6.6	-5.824092430056982	-111.5519236526833	-111.5291749408028	-5.745328236998171
6.7	-5.84722839570362	-109.9790002455434	-109.9636874012984	-5.768564425572374
6.8	-5.832727242219926	-109.2770332873206	-109.2519804035513	-5.754396029605504
6.9	-5.795649775813889	-109.1402687979764	-109.1016275302991	-5.717989992960519
7	-5.754401471162563	-108.5708350137674	-108.5278211821358	-5.677753516598614
7.1	-5.721700713753459	-106.7715021614809	-106.7366292958565	-5.646274709273087
7.2	-5.699648692730886	-104.3706395391513	-104.3413704223177	-5.625431427520191
7.3	-5.68132966273705	-102.2113442606994	-102.1812924793032	-5.608072949573285
7.4	-5.658158741524131	-100.5887436602757	-100.5548989956283	-5.585458398856891
7.5	-5.628787613628635	-99.53571634621042	-99.49742001216363	-5.556218280975838
7.6	-5.603540690710385	-99.02190412602936	-98.97992072270344	-5.530773932044324
7.7	-5.600791010929658	-99.00810113303311	-98.9640652778528	-5.527635434326676
7.8	-5.63734294330879	-99.44730856698729	-99.4036447160277	-5.563704467884396
7.9	-5.718641265175853	-100.1891465696938	-100.1482126181847	-5.64445616824281
8	-5.834195745632494	-101.1279503125055	-101.092207116332	-5.75937272200796
8.1	-5.961044914480274	-102.1640969616964	-102.1344509916412	-5.885473320189352
8.199999999999999	-6.074794004035436	-102.9022839191261	-102.873168881367	-5.998391371470713
8.300000000000001	-6.163009544073363	-103.0503826253695	-103.0124733556335	-6.085763505494452
8.4	-6.232194766748027	-102.6370826067583	-102.5858382138396	-6.15417805645969
8.5	-6.302953203718385	-101.9860294429269	-101.9239978686754	-6.224304137954213
8.6	-6.396845778685567	-101.3879213160939	-101.319895942526	-6.317722004183678
8.699999999999999	-6.523549399060765	-101.0485540484821	-100.9794885647829	-6.444094532274274
8.800000000000001	-6.674783494047373	-101.1312864746154	-101.0641382115822	-6.595138412389777
8.9	-6.827107336894976	-101.3546419957679	-101.2989450996802	-6.747387487034318
9	-6.952442731627815	-101.8039151151063	-101.7663181963627	-6.872786044346711
